time,lat,lng,height
2015-08-20T04:05:09.820Z,32.508676,35.017453,85.80000305175781
2015-08-20T04:05:10.752Z,32.508681,35.017477,85.19999694824219
2015-08-20T04:05:14.782Z,32.508707,35.017574,85.0
2015-08-20T04:05:15.746Z,32.508715,35.017599,84.69999694824219
2015-08-20T04:05:18.810Z,32.508727,35.017679,84.30000305175781
2015-08-20T04:05:19.754Z,32.508727,35.017706,85.0999984741211
2015-08-20T04:05:23.821Z,32.508727,35.017811,85.19999694824219
2015-08-20T04:05:24.748Z,32.508732,35.017839,85.19999694824219
2015-08-20T04:05:27.786Z,32.508745,35.017921,84.4000015258789
2015-08-20T04:05:28.751Z,32.508745,35.01795,84.69999694824219
2015-08-20T04:05:31.779Z,32.508764,35.018032,84.69999694824219
2015-08-20T04:05:32.778Z,32.508771,35.01806,84.5
2015-08-20T04:05:35.827Z,32.508779,35.018146,84.69999694824219
2015-08-20T04:05:36.757Z,32.508782,35.018173,83.30000305175781
2015-08-20T04:05:40.868Z,32.508792,35.018274,83.5
2015-08-20T04:05:41.830Z,32.508795,35.018298,84.5
2015-08-20T04:05:45.830Z,32.508801,35.018397,83.69999694824219
2015-08-20T04:05:46.745Z,32.508802,35.018421,82.80000305175781
2015-08-20T04:05:50.865Z,32.508796,35.018515,80.9000015258789
2015-08-20T04:05:51.774Z,32.508792,35.018539,81.5
2015-08-20T04:05:55.985Z,32.508787,35.018637,82.5999984741211
2015-08-20T04:05:56.877Z,32.508784,35.01866,82.9000015258789
2015-08-20T04:06:01.100Z,32.508772,35.018762,84.80000305175781
2015-08-20T04:06:01.788Z,32.508772,35.018789,84.80000305175781
2015-08-20T04:06:04.895Z,32.508772,35.018874,84.69999694824219
2015-08-20T04:06:05.832Z,32.508774,35.018902,83.80000305175781
2015-08-20T04:06:08.882Z,32.50878,35.018988,82.0999984741211
2015-08-20T04:06:10.029Z,32.508783,35.019016,81.80000305175781
2015-08-20T04:06:12.907Z,32.508795,35.019104,80.5999984741211
2015-08-20T04:06:13.760Z,32.508798,35.019135,79.5
2015-08-20T04:06:16.824Z,32.508818,35.01922,80.5
2015-08-20T04:06:17.748Z,32.508826,35.019248,79.5
2015-08-20T04:06:20.825Z,32.508859,35.019327,79.4000015258789
2015-08-20T04:06:21.750Z,32.508868,35.019355,79.9000015258789
2015-08-20T04:06:24.830Z,32.508895,35.019439,80.0
2015-08-20T04:06:25.755Z,32.508902,35.019465,80.4000015258789
2015-08-20T04:06:28.846Z,32.508922,35.019544,79.0
2015-08-20T04:06:29.760Z,32.50893,35.019568,79.30000305175781
2015-08-20T04:06:33.815Z,32.50896,35.019661,79.5
2015-08-20T04:06:34.814Z,32.508969,35.019684,80.19999694824219
2015-08-20T04:06:38.879Z,32.509004,35.019779,80.4000015258789
2015-08-20T04:06:39.758Z,32.509014,35.019804,79.19999694824219
2015-08-20T04:06:42.786Z,32.509039,35.01988,79.9000015258789
2015-08-20T04:06:43.754Z,32.509046,35.019905,79.4000015258789
2015-08-20T04:06:47.808Z,32.509086,35.019981,80.0
2015-08-20T04:06:48.764Z,32.509093,35.019999,79.69999694824219
2015-08-20T04:06:53.841Z,32.509119,35.020097,80.0
2015-08-20T04:06:54.756Z,32.509125,35.020119,79.30000305175781
2015-08-20T04:06:58.908Z,32.509153,35.020204,81.5999984741211
2015-08-20T04:06:59.766Z,32.509157,35.020226,81.80000305175781
2015-08-20T04:07:04.844Z,32.509181,35.020326,83.19999694824219
2015-08-20T04:07:05.792Z,32.509186,35.020345,82.0999984741211
2015-08-20T04:07:09.806Z,32.509207,35.020426,82.5999984741211
2015-08-20T04:07:10.753Z,32.509211,35.020448,81.9000015258789
2015-08-20T04:07:14.850Z,32.509228,35.020537,82.30000305175781
2015-08-20T04:07:15.779Z,32.509234,35.020559,82.5
2015-08-20T04:07:19.852Z,32.50925,35.02065,87.4000015258789
2015-08-20T04:07:20.770Z,32.509254,35.020673,86.9000015258789
2015-08-20T04:07:24.887Z,32.509278,35.020759,88.0999984741211
2015-08-20T04:07:25.772Z,32.509284,35.020781,88.69999694824219
2015-08-20T04:07:29.868Z,32.509304,35.020867,89.5999984741211
2015-08-20T04:07:30.822Z,32.509309,35.020888,88.4000015258789
2015-08-20T04:07:34.900Z,32.509322,35.020976,89.0999984741211
2015-08-20T04:07:35.760Z,32.509325,35.020997,87.9000015258789
2015-08-20T04:07:41.002Z,32.509351,35.021097,86.4000015258789
2015-08-20T04:07:41.805Z,32.509356,35.021117,86.5999984741211
2015-08-20T04:07:47.040Z,32.509381,35.021218,87.69999694824219
2015-08-20T04:07:47.830Z,32.509384,35.021238,87.69999694824219
2015-08-20T04:07:51.835Z,32.509403,35.021322,88.19999694824219
2015-08-20T04:07:52.792Z,32.509405,35.021342,88.30000305175781
2015-08-20T04:07:57.866Z,32.509433,35.021441,88.80000305175781
2015-08-20T04:07:58.770Z,32.509438,35.021462,88.5
2015-08-20T04:08:02.860Z,32.509445,35.021548,88.0
2015-08-20T04:08:03.761Z,32.509445,35.021571,88.0
2015-08-20T04:08:07.842Z,32.509489,35.021641,88.0
2015-08-20T04:08:08.772Z,32.509511,35.021648,88.5999984741211
2015-08-20T04:08:12.796Z,32.509599,35.02164,88.5999984741211
2015-08-20T04:08:13.757Z,32.509619,35.021636,88.30000305175781
2015-08-20T04:08:17.819Z,32.509691,35.021609,88.80000305175781
2015-08-20T04:08:18.850Z,32.509711,35.021606,89.5999984741211
2015-08-20T04:08:22.966Z,32.509787,35.021593,91.0999984741211
2015-08-20T04:08:23.757Z,32.509805,35.021589,91.30000305175781
2015-08-20T04:08:28.794Z,32.509887,35.021561,91.80000305175781
2015-08-20T04:08:29.759Z,32.509901,35.021551,92.19999694824219
2015-08-20T04:08:35.900Z,32.509982,35.021518,91.0
2015-08-20T04:08:36.758Z,32.509996,35.021516,91.0999984741211
2015-08-20T04:08:41.814Z,32.510072,35.021502,91.5
2015-08-20T04:08:42.760Z,32.510086,35.021494,92.0
2015-08-20T04:08:47.832Z,32.510153,35.021456,94.5
2015-08-20T04:08:48.774Z,32.510169,35.021447,94.0
2015-08-20T04:08:53.897Z,32.51024,35.021412,95.5999984741211
2015-08-20T04:08:54.788Z,32.510255,35.021404,95.80000305175781
2015-08-20T04:08:59.841Z,32.510334,35.021376,97.9000015258789
2015-08-20T04:09:00.764Z,32.51035,35.021375,98.5
2015-08-20T04:09:05.833Z,32.510434,35.021379,100.30000305175781
2015-08-20T04:09:06.775Z,32.510449,35.021382,100.30000305175781
2015-08-20T04:09:11.860Z,32.51053,35.021413,101.0
2015-08-20T04:09:12.835Z,32.510546,35.021419,101.0999984741211
2015-08-20T04:09:17.860Z,32.510605,35.021491,99.5999984741211
2015-08-20T04:09:18.765Z,32.510614,35.021508,99.19999694824219
2015-08-20T04:09:23.855Z,32.510657,35.021598,98.9000015258789
2015-08-20T04:09:24.776Z,32.510665,35.021618,98.69999694824219
2015-08-20T04:09:28.839Z,32.510702,35.021694,99.19999694824219
2015-08-20T04:09:29.768Z,32.510714,35.021709,99.19999694824219
2015-08-20T04:09:34.851Z,32.510775,35.021785,99.4000015258789
2015-08-20T04:09:35.768Z,32.510788,35.021799,98.9000015258789
2015-08-20T04:09:39.837Z,32.510838,35.021858,99.0999984741211
2015-08-20T04:09:40.769Z,32.510849,35.021877,98.80000305175781
2015-08-20T04:09:44.872Z,32.51089,35.02196,97.4000015258789
2015-08-20T04:09:45.774Z,32.510899,35.02198,98.19999694824219
2015-08-20T04:09:49.854Z,32.510933,35.022068,98.5
2015-08-20T04:09:50.768Z,32.51094,35.022091,97.69999694824219
2015-08-20T04:09:54.847Z,32.510969,35.022182,97.69999694824219
2015-08-20T04:09:55.768Z,32.510979,35.022202,97.5999984741211
2015-08-20T04:09:59.850Z,32.511022,35.022282,97.5
2015-08-20T04:10:00.776Z,32.511032,35.0223,97.5999984741211
2015-08-20T04:10:05.856Z,32.511085,35.022376,98.9000015258789
2015-08-20T04:10:06.766Z,32.511094,35.022391,98.69999694824219
2015-08-20T04:10:12.468Z,32.511146,35.022471,99.80000305175781
2015-08-20T04:10:12.830Z,32.511155,35.022488,99.9000015258789
2015-08-20T04:10:17.817Z,32.511197,35.022577,99.69999694824219
2015-08-20T04:10:18.783Z,32.511205,35.022595,99.5999984741211
2015-08-20T04:10:23.827Z,32.511237,35.022677,100.69999694824219
2015-08-20T04:10:24.781Z,32.511247,35.02269,100.4000015258789
2015-08-20T04:10:29.980Z,32.511298,35.022761,101.80000305175781
2015-08-20T04:10:30.838Z,32.511309,35.022774,102.30000305175781
2015-08-20T04:10:35.889Z,32.51139,35.022733,103.30000305175781
2015-08-20T04:10:36.783Z,32.511398,35.022713,103.30000305175781
2015-08-20T04:10:40.836Z,32.511421,35.022627,99.9000015258789
2015-08-20T04:10:41.777Z,32.511418,35.0226,100.0999984741211
2015-08-20T04:10:45.853Z,32.511412,35.022497,99.5999984741211
2015-08-20T04:10:46.785Z,32.511417,35.022477,99.69999694824219
2015-08-20T04:10:51.857Z,32.511476,35.022398,103.5
2015-08-20T04:10:52.769Z,32.511487,35.022382,103.30000305175781
2015-08-20T04:10:57.843Z,32.511493,35.022287,100.69999694824219
2015-08-20T04:10:58.777Z,32.511486,35.022269,100.4000015258789
2015-08-20T04:11:02.933Z,32.511446,35.022192,100.69999694824219
2015-08-20T04:11:03.781Z,32.511434,35.022173,101.5
2015-08-20T04:11:07.870Z,32.511387,35.022099,103.80000305175781
2015-08-20T04:11:08.771Z,32.511378,35.022078,104.30000305175781
2015-08-20T04:11:12.832Z,32.511372,35.02199,105.5
2015-08-20T04:11:13.785Z,32.511375,35.021969,104.4000015258789
2015-08-20T04:11:18.859Z,32.511364,35.021865,104.4000015258789
2015-08-20T04:11:19.774Z,32.511358,35.021844,104.30000305175781
2015-08-20T04:11:23.916Z,32.511348,35.021755,104.30000305175781
2015-08-20T04:11:24.856Z,32.511341,35.021733,104.5999984741211
2015-08-20T04:11:28.859Z,32.511297,35.021653,103.5999984741211
2015-08-20T04:11:29.785Z,32.511285,35.021634,103.5999984741211
2015-08-20T04:11:33.916Z,32.511249,35.021544,102.69999694824219
2015-08-20T04:11:34.777Z,32.511242,35.021523,102.0
2015-08-20T04:11:38.845Z,32.511193,35.021447,101.69999694824219
2015-08-20T04:11:39.776Z,32.511181,35.02143,101.9000015258789
2015-08-20T04:11:43.854Z,32.511127,35.021367,101.4000015258789
2015-08-20T04:11:44.781Z,32.511111,35.021355,100.69999694824219
2015-08-20T04:11:48.862Z,32.511036,35.021326,99.69999694824219
2015-08-20T04:11:49.796Z,32.511016,35.021322,100.0999984741211
2015-08-20T04:11:53.868Z,32.510939,35.021304,99.4000015258789
2015-08-20T04:11:54.783Z,32.51092,35.021295,99.30000305175781
2015-08-20T04:11:58.880Z,32.510854,35.021241,99.5
2015-08-20T04:11:59.783Z,32.51084,35.021223,98.69999694824219
2015-08-20T04:12:03.871Z,32.510782,35.021152,97.30000305175781
2015-08-20T04:12:04.793Z,32.510766,35.021134,97.5999984741211
2015-08-20T04:12:08.851Z,32.510714,35.021052,96.5999984741211
2015-08-20T04:12:09.802Z,32.510703,35.02103,96.9000015258789
2015-08-20T04:12:13.871Z,32.510683,35.020927,96.0999984741211
2015-08-20T04:12:14.784Z,32.510684,35.020899,96.0999984741211
2015-08-20T04:12:17.844Z,32.510691,35.020811,96.5999984741211
2015-08-20T04:12:18.868Z,32.510695,35.02078,97.0
2015-08-20T04:12:21.929Z,32.51071,35.020689,96.69999694824219
2015-08-20T04:12:22.857Z,32.510717,35.02066,96.5999984741211
2015-08-20T04:12:25.926Z,32.51074,35.020582,96.0999984741211
2015-08-20T04:12:26.841Z,32.510747,35.020556,95.5999984741211
2015-08-20T04:12:30.906Z,32.510777,35.020461,94.30000305175781
2015-08-20T04:12:32.078Z,32.510786,35.020438,94.19999694824219
2015-08-20T04:12:35.899Z,32.510816,35.02034,92.4000015258789
2015-08-20T04:12:37.006Z,32.51082,35.020313,92.5999984741211
2015-08-20T04:12:39.957Z,32.510831,35.020222,93.9000015258789
2015-08-20T04:12:40.800Z,32.510836,35.020193,93.30000305175781
2015-08-20T04:12:43.876Z,32.510856,35.020111,93.5
2015-08-20T04:12:44.798Z,32.510863,35.020084,93.5
2015-08-20T04:12:47.876Z,32.510892,35.02001,92.9000015258789
2015-08-20T04:12:48.814Z,32.510902,35.019987,92.69999694824219
2015-08-20T04:12:52.978Z,32.510944,35.019899,92.30000305175781
2015-08-20T04:12:53.847Z,32.510955,35.019877,92.0
2015-08-20T04:12:57.829Z,32.510988,35.019784,92.19999694824219
2015-08-20T04:12:58.800Z,32.510993,35.019759,91.9000015258789
2015-08-20T04:13:01.913Z,32.511,35.019676,90.5999984741211
2015-08-20T04:13:03.025Z,32.511004,35.019648,90.5999984741211
2015-08-20T04:13:05.853Z,32.511023,35.019567,90.0
2015-08-20T04:13:06.809Z,32.511031,35.019541,89.5999984741211
2015-08-20T04:13:09.907Z,32.511058,35.01947,88.69999694824219
2015-08-20T04:13:11.796Z,32.511085,35.019434,88.5
2015-08-20T04:13:15.810Z,32.511152,35.019368,89.5999984741211
2015-08-20T04:13:16.782Z,32.51117,35.019353,89.0999984741211
2015-08-20T04:13:19.841Z,32.511213,35.019291,90.30000305175781
2015-08-20T04:13:20.799Z,32.511225,35.019267,91.4000015258789
2015-08-20T04:13:24.818Z,32.511276,35.019184,91.80000305175781
2015-08-20T04:13:25.969Z,32.511286,35.019163,92.0999984741211
2015-08-20T04:13:29.993Z,32.511319,35.01907,92.19999694824219
2015-08-20T04:13:30.782Z,32.51133,35.019048,92.69999694824219
2015-08-20T04:13:34.847Z,32.511367,35.018962,92.19999694824219
2015-08-20T04:13:35.784Z,32.511371,35.01894,91.9000015258789
2015-08-20T04:13:40.817Z,32.511413,35.01886,92.0999984741211
2015-08-20T04:13:41.783Z,32.511419,35.018845,92.0
2015-08-20T04:13:47.873Z,32.511452,35.018747,90.4000015258789
2015-08-20T04:13:48.828Z,32.511457,35.018728,91.0
2015-08-20T04:13:52.897Z,32.511486,35.018646,92.4000015258789
2015-08-20T04:13:53.799Z,32.511495,35.018627,91.9000015258789
2015-08-20T04:13:57.883Z,32.511541,35.018559,92.5
2015-08-20T04:13:58.794Z,32.511551,35.018542,91.80000305175781
2015-08-20T04:14:03.880Z,32.511598,35.01846,92.80000305175781
2015-08-20T04:14:04.928Z,32.511604,35.018444,92.5999984741211
2015-08-20T04:14:10.074Z,32.511663,35.018369,92.80000305175781
2015-08-20T04:14:10.882Z,32.511675,35.018355,92.4000015258789
2015-08-20T04:14:16.882Z,32.511724,35.018267,90.4000015258789
2015-08-20T04:14:17.787Z,32.511738,35.018253,90.5
2015-08-20T04:14:21.900Z,32.511797,35.018196,89.0999984741211
2015-08-20T04:14:22.795Z,32.511806,35.018176,88.80000305175781
2015-08-20T04:14:27.035Z,32.511863,35.018103,93.5
2015-08-20T04:14:27.814Z,32.511876,35.018086,93.30000305175781
2015-08-20T04:14:32.930Z,32.51191,35.01799,91.30000305175781
2015-08-20T04:14:33.823Z,32.511919,35.017974,91.0
2015-08-20T04:14:39.152Z,32.511969,35.0179,93.0
2015-08-20T04:14:39.822Z,32.511981,35.017886,92.30000305175781
2015-08-20T04:14:45.935Z,32.512028,35.017796,94.19999694824219
2015-08-20T04:14:46.797Z,32.512037,35.017785,94.19999694824219
2015-08-20T04:14:52.855Z,32.5121,35.017713,93.9000015258789
2015-08-20T04:14:53.800Z,32.512113,35.017704,94.69999694824219
2015-08-20T04:14:58.953Z,32.512166,35.017636,96.30000305175781
2015-08-20T04:14:59.818Z,32.512176,35.017623,96.0999984741211
2015-08-20T04:15:05.903Z,32.512235,35.017543,96.80000305175781
2015-08-20T04:15:06.857Z,32.512245,35.01753,97.0
2015-08-20T04:15:12.020Z,32.512297,35.017461,94.19999694824219
2015-08-20T04:15:12.817Z,32.512305,35.017448,93.69999694824219
2015-08-20T04:15:19.098Z,32.512358,35.017372,95.19999694824219
2015-08-20T04:15:19.947Z,32.512367,35.017358,94.9000015258789
2015-08-20T04:15:24.889Z,32.512411,35.017285,94.30000305175781
2015-08-20T04:15:25.969Z,32.512421,35.01727,95.0
2015-08-20T04:15:31.057Z,32.51248,35.017192,96.4000015258789
2015-08-20T04:15:31.836Z,32.512492,35.017175,96.19999694824219
2015-08-20T04:15:36.910Z,32.512551,35.017096,98.19999694824219
2015-08-20T04:15:37.812Z,32.512563,35.017081,99.0
2015-08-20T04:15:42.857Z,32.512622,35.017014,97.19999694824219
2015-08-20T04:15:43.904Z,32.512629,35.016998,96.9000015258789
2015-08-20T04:15:48.929Z,32.512679,35.016924,98.0
2015-08-20T04:15:49.830Z,32.512686,35.016908,97.80000305175781
2015-08-20T04:15:54.946Z,32.512727,35.016819,98.69999694824219
2015-08-20T04:15:55.863Z,32.512735,35.0168,97.9000015258789
2015-08-20T04:15:59.939Z,32.512763,35.016714,97.0
2015-08-20T04:16:00.878Z,32.512769,35.016691,98.0
2015-08-20T04:16:05.942Z,32.512842,35.016637,99.80000305175781
2015-08-20T04:16:06.875Z,32.512859,35.016648,100.30000305175781
2015-08-20T04:16:10.956Z,32.512922,35.016715,100.0
2015-08-20T04:16:11.879Z,32.512936,35.016735,100.5
2015-08-20T04:16:15.900Z,32.512992,35.016803,101.5
2015-08-20T04:16:16.890Z,32.513005,35.016819,100.69999694824219
2015-08-20T04:16:20.894Z,32.51307,35.016871,102.4000015258789
2015-08-20T04:16:21.815Z,32.513084,35.016884,102.5
2015-08-20T04:16:27.117Z,32.513151,35.016949,105.4000015258789
2015-08-20T04:16:27.981Z,32.513166,35.016961,105.30000305175781
2015-08-20T04:16:31.960Z,32.513221,35.01702,106.5999984741211
2015-08-20T04:16:32.888Z,32.513232,35.017037,107.30000305175781
2015-08-20T04:16:36.966Z,32.513276,35.017107,106.19999694824219
2015-08-20T04:16:37.866Z,32.513287,35.017123,107.4000015258789
2015-08-20T04:16:43.057Z,32.51333,35.017208,108.80000305175781
2015-08-20T04:16:43.873Z,32.51334,35.017226,110.30000305175781
2015-08-20T04:16:47.848Z,32.513398,35.017278,109.5
2015-08-20T04:16:48.815Z,32.513411,35.017291,109.9000015258789
2015-08-20T04:16:52.875Z,32.513464,35.017348,111.19999694824219
2015-08-20T04:16:53.817Z,32.513477,35.017364,112.5
2015-08-20T04:16:57.999Z,32.513534,35.017427,113.4000015258789
2015-08-20T04:16:58.839Z,32.513548,35.017441,113.69999694824219
2015-08-20T04:17:03.026Z,32.513618,35.017485,113.0
2015-08-20T04:17:03.872Z,32.513639,35.01749,112.80000305175781
2015-08-20T04:17:07.843Z,32.513718,35.017455,113.5999984741211
2015-08-20T04:17:08.815Z,32.513731,35.017436,113.69999694824219
2015-08-20T04:17:11.930Z,32.51377,35.017373,114.0999984741211
2015-08-20T04:17:12.887Z,32.513784,35.017349,114.0
2015-08-20T04:17:15.874Z,32.513828,35.017284,114.5
2015-08-20T04:17:16.827Z,32.513843,35.017263,114.5999984741211
2015-08-20T04:17:19.920Z,32.513887,35.017201,114.4000015258789
2015-08-20T04:17:20.855Z,32.513897,35.017175,113.9000015258789
2015-08-20T04:17:24.052Z,32.51393,35.017102,113.5
2015-08-20T04:17:25.054Z,32.513935,35.017077,113.5999984741211
2015-08-20T04:17:27.916Z,32.51393,35.016994,113.9000015258789
2015-08-20T04:17:28.819Z,32.513929,35.016965,114.9000015258789
2015-08-20T04:17:31.911Z,32.513936,35.016881,114.9000015258789
2015-08-20T04:17:32.827Z,32.513941,35.016855,114.30000305175781
2015-08-20T04:17:36.970Z,32.513958,35.016764,113.5999984741211
2015-08-20T04:17:37.876Z,32.513959,35.016742,113.5999984741211
2015-08-20T04:17:41.925Z,32.513989,35.01666,113.5999984741211
2015-08-20T04:17:42.821Z,32.513999,35.016639,113.69999694824219
2015-08-20T04:17:46.931Z,32.514054,35.016579,111.9000015258789
2015-08-20T04:17:47.947Z,32.514065,35.016562,112.80000305175781
2015-08-20T04:17:51.892Z,32.514112,35.016492,113.69999694824219
2015-08-20T04:17:52.841Z,32.514126,35.016471,113.80000305175781
2015-08-20T04:17:56.908Z,32.51417,35.016384,114.19999694824219
2015-08-20T04:17:57.824Z,32.514178,35.016362,114.30000305175781
2015-08-20T04:18:01.921Z,32.51421,35.016274,114.30000305175781
2015-08-20T04:18:02.823Z,32.514221,35.016254,114.19999694824219
2015-08-20T04:18:06.896Z,32.514278,35.016184,114.80000305175781
2015-08-20T04:18:07.813Z,32.514296,35.016171,115.5999984741211
2015-08-20T04:18:10.895Z,32.514355,35.016146,115.5999984741211
2015-08-20T04:18:13.814Z,32.514421,35.016143,116.30000305175781
2015-08-20T04:18:17.869Z,32.514502,35.016162,117.5999984741211
2015-08-20T04:18:18.813Z,32.514522,35.016165,117.5
2015-08-20T04:18:22.862Z,32.514598,35.016182,117.4000015258789
2015-08-20T04:18:23.814Z,32.514616,35.016187,117.0999984741211
2015-08-20T04:18:27.863Z,32.514686,35.016171,116.69999694824219
2015-08-20T04:18:28.816Z,32.514703,35.016158,116.5999984741211
2015-08-20T04:18:32.870Z,32.514754,35.016085,116.5999984741211
2015-08-20T04:18:33.815Z,32.514765,35.01607,115.80000305175781
2015-08-20T04:18:37.847Z,32.514825,35.016018,117.30000305175781
2015-08-20T04:18:38.816Z,32.514843,35.016007,117.69999694824219
2015-08-20T04:18:42.882Z,32.514921,35.015984,117.5999984741211
2015-08-20T04:18:43.815Z,32.514942,35.015984,118.30000305175781
2015-08-20T04:18:47.897Z,32.51503,35.01597,118.30000305175781
2015-08-20T04:18:48.836Z,32.515053,35.01597,118.0999984741211
2015-08-20T04:18:50.877Z,32.515114,35.015958,116.4000015258789
2015-08-20T04:18:51.819Z,32.515146,35.015951,117.0999984741211
2015-08-20T04:18:54.007Z,32.515209,35.015942,117.0999984741211
2015-08-20T04:18:54.893Z,32.51524,35.015937,117.5
2015-08-20T04:18:57.939Z,32.515328,35.015943,118.5999984741211
2015-08-20T04:18:58.845Z,32.515358,35.015946,118.5
2015-08-20T04:19:01.992Z,32.515443,35.015964,118.30000305175781
2015-08-20T04:19:02.889Z,32.515462,35.015973,118.30000305175781
2015-08-20T04:19:06.990Z,32.515544,35.01601,118.69999694824219
2015-08-20T04:19:07.888Z,32.51556,35.016017,118.5999984741211
2015-08-20T04:19:11.886Z,32.515638,35.016042,118.5999984741211
2015-08-20T04:19:12.819Z,32.51566,35.016051,118.0
2015-08-20T04:19:16.911Z,32.515738,35.016069,117.9000015258789
2015-08-20T04:19:17.842Z,32.515757,35.016076,117.19999694824219
2015-08-20T04:19:21.908Z,32.515844,35.016087,116.4000015258789
2015-08-20T04:19:22.820Z,32.51587,35.016071,116.19999694824219
2015-08-20T04:19:25.934Z,32.515933,35.016016,116.0
2015-08-20T04:19:26.831Z,32.515953,35.015993,116.80000305175781
2015-08-20T04:19:29.879Z,32.516001,35.015918,116.5
2015-08-20T04:19:30.833Z,32.51602,35.015894,117.0
2015-08-20T04:19:34.152Z,32.516074,35.015828,116.5
2015-08-20T04:19:34.904Z,32.516091,35.015804,116.5
2015-08-20T04:19:37.851Z,32.516142,35.01573,116.5999984741211
2015-08-20T04:19:38.820Z,32.516157,35.015705,116.5
2015-08-20T04:19:41.881Z,32.516211,35.01564,115.4000015258789
2015-08-20T04:19:42.825Z,32.516225,35.015617,114.0999984741211
2015-08-20T04:19:45.963Z,32.516278,35.015551,113.5
2015-08-20T04:19:46.890Z,32.516301,35.015533,112.5
2015-08-20T04:19:49.987Z,32.516361,35.015468,112.0
2015-08-20T04:19:50.878Z,32.51638,35.015444,112.69999694824219
2015-08-20T04:19:53.937Z,32.516442,35.015369,112.5
2015-08-20T04:19:54.896Z,32.516462,35.015343,112.5999984741211
2015-08-20T04:19:58.048Z,32.516517,35.015264,112.30000305175781
2015-08-20T04:19:58.898Z,32.516537,35.015238,112.0999984741211
2015-08-20T04:20:01.965Z,32.516592,35.015157,110.0999984741211
2015-08-20T04:20:02.886Z,32.51661,35.015129,109.80000305175781
2015-08-20T04:20:05.959Z,32.516665,35.015048,107.69999694824219
2015-08-20T04:20:06.823Z,32.516683,35.015023,107.5
2015-08-20T04:20:09.926Z,32.516736,35.014943,107.5999984741211
2015-08-20T04:20:10.824Z,32.516754,35.014916,107.0999984741211
2015-08-20T04:20:14.040Z,32.5168,35.014835,106.0999984741211
2015-08-20T04:20:14.888Z,32.516818,35.01481,105.19999694824219
2015-08-20T04:20:17.897Z,32.516873,35.014737,106.4000015258789
2015-08-20T04:20:18.844Z,32.516889,35.014709,106.4000015258789
2015-08-20T04:20:21.996Z,32.516933,35.014617,103.5
2015-08-20T04:20:22.897Z,32.516945,35.014584,103.0999984741211
2015-08-20T04:20:24.905Z,32.516971,35.014518,103.80000305175781
2015-08-20T04:20:25.835Z,32.516984,35.014484,104.19999694824219
2015-08-20T04:20:28.982Z,32.51702,35.014387,104.80000305175781
2015-08-20T04:20:29.923Z,32.517035,35.014355,105.19999694824219
2015-08-20T04:20:32.863Z,32.517087,35.014279,102.9000015258789
2015-08-20T04:20:33.994Z,32.517098,35.014264,102.4000015258789
2015-08-20T04:20:42.329Z,32.517142,35.014212,103.4000015258789
